,output_text,vector,output_data_source,index
322,"وَ قَالَ ع اتّقُوا معَاَصیِ‌َ اللّهِ فِی الخَلَوَاتِ فَإِنّ الشّاهِدَ هُوَ الحَاکِمُ
",[[0.01312444 0.01420201 0.01041015 ... 0.00737527 0.00494563 0.03554223]],حکمت نهج البلاغه,644
323,"وَ قَالَ ع لَمّا بَلَغَهُ قَتلُ مُحَمّدِ بنِ أَبِی بَکرٍ إِنّ حُزنَنَا عَلَیهِ عَلَی قَدرِ سُرُورِهِم بِهِ إِلّا أَنّهُم نَقَصُوا بَغِیضاً وَ نَقَصنَا حَبِیباً
",[[0.0043139  0.0198678  0.00082009 ... 0.00638768 0.00499428 0.01308732]],حکمت نهج البلاغه,645
324,"وَ قَالَ ع العُمُرُ ألّذِی أَعذَرَ اللّهُ فِیهِ إِلَی ابنِ آدَمَ سِتّونَ سَنَةً
","[[ 0.0096274   0.01110514 -0.00189517 ... -0.00046588 -0.00080606
   0.02431597]]",حکمت نهج البلاغه,646
325,"وَ قَالَ ع مَا ظَفِرَ مَن ظَفِرَ الإِثمُ بِهِ وَ الغَالِبُ بِالشّرّ مَغلُوبٌ
","[[ 0.00618358  0.01335407 -0.00110784 ...  0.00363808  0.011872
   0.01199273]]",حکمت نهج البلاغه,647
326,"وَ قَالَ ع إِنّ اللّهَ سُبحَانَهُ فَرَضَ فِی أَموَالِ الأَغنِیَاءِ أَقوَاتَ الفُقَرَاءِ فَمَا جَاعَ فَقِیرٌ إِلّا بِمَا مُتّعَ بِهِ غنَیِ‌ّ وَ اللّهُ تَعَالَی سَائِلُهُم عَن ذَلِکَ
","[[ 0.01303499  0.02103692 -0.00017267 ... -0.00037348  0.00249026
   0.01470006]]",حکمت نهج البلاغه,648
327,"وَ قَالَ ع الِاستِغنَاءُ عَنِ العُذرِ أَعَزّ مِنَ الصّدقِ بِهِ
","[[ 0.00631527  0.01271567 -0.00093483 ...  0.02255037  0.01193379
   0.026754  ]]",حکمت نهج البلاغه,649
328,"وَ قَالَ ع أَقَلّ مَا یَلزَمُکُم لِلّهِ أَلّا تَستَعِینُوا بِنِعَمِهِ عَلَی مَعَاصِیهِ
",[[0.00288062 0.01549619 0.00153454 ... 0.00525158 0.00106426 0.0165139 ]],حکمت نهج البلاغه,650
329,"وَ قَالَ ع إِنّ اللّهَ سُبحَانَهُ جَعَلَ الطّاعَةَ غَنِیمَةَ الأَکیَاسِ عِندَ تَفرِیطِ العَجَزَةِ
","[[ 0.00726259  0.01868753 -0.00163042 ...  0.00220196  0.01779353
   0.02815639]]",حکمت نهج البلاغه,651
330,"وَ قَالَ ع السّلطَانُ وَزَعَةُ اللّهِ فِی أَرضِهِ
","[[ 0.00487263  0.01068188 -0.0015563  ...  0.00114153  0.01874979
   0.00855765]]",حکمت نهج البلاغه,652
331,"وَ قَالَ ع لَو رَأَی العَبدُ الأَجَلَ وَ مَصِیرَهُ لَأَبغَضَ الأَمَلَ وَ غُرُورَهُ
","[[ 0.00110572  0.01046118 -0.00110162 ...  0.01369072 -0.00139905
   0.01727525]]",حکمت نهج البلاغه,654
332,"وَ قَالَ ع لِکُلّ امر‌ِئٍ فِی مَالِهِ شَرِیکَانِ الوَارِثُ وَ الحَوَادِثُ
","[[ 0.00914675  0.01019587 -0.00041806 ...  0.0031236   0.0035501
   0.03704347]]",حکمت نهج البلاغه,655
333,"وَ قَالَ ع المَسئُولُ حُرّ حَتّی یَعِدَ
","[[ 0.00768244  0.01343826 -0.00153331 ...  0.00922823  0.01367796
   0.0118325 ]]",حکمت نهج البلاغه,656
334,"وَ قَالَ ع الداّعیِ بِلَا عَمَلٍ کاَلراّمیِ بِلَا وَتَرٍ
","[[ 0.00232136  0.01222012 -0.00159351 ...  0.01168659 -0.00104813
   0.03266248]]",حکمت نهج البلاغه,657
335,"وَ قَالَ ع العِلمُ عِلمَانِ مَطبُوعٌ وَ مَسمُوعٌ وَ لَا یَنفَعُ المَسمُوعُ إِذَا لَم یَکُنِ المَطبُوعُ
","[[ 5.90702402e-05  1.06930565e-02 -3.98911908e-03 ...  1.89459440e-03
   4.02471656e-03  3.04856282e-02]]",حکمت نهج البلاغه,658
336,"وَ قَالَ ع صَوَابُ الرأّی‌ِ بِالدّوَلِ یُقبِلُ بِإِقبَالِهَا وَ یَذهَبُ بِذَهَابِهَا
","[[ 0.01286226  0.01513264  0.00415404 ...  0.06086242 -0.00101763
   0.02331521]]",حکمت نهج البلاغه,659
337,"وَ قَالَ ع العَفَافُ زِینَةُ الفَقرِ وَ الشّکرُ زِینَةُ الغِنَی
",[[0.00483262 0.00850638 0.00037753 ... 0.02034742 0.00448246 0.00827186]],حکمت نهج البلاغه,660
338,"وَ قَالَ ع یَومُ العَدلِ عَلَی الظّالِمِ أَشَدّ مِن یَومِ الجَورِ عَلَی المَظلُومِ
","[[ 0.00654933  0.01177643 -0.00276995 ...  0.0089242   0.01843171
   0.02819406]]",حکمت نهج البلاغه,661
339,"وَ قَالَ ع الغِنَی الأَکبَرُ الیَأسُ عَمّا فِی أیَدیِ النّاسِ
","[[ 0.00965689  0.01049408 -0.00029501 ...  0.00587598 -0.00320309
   0.02909957]]",حکمت نهج البلاغه,662
340,"وَ قَالَ ع مِنَ العِصمَةِ تَعَذّرُ المعَاَصیِ‌
","[[1.8605381e-03 1.1922025e-02 6.6295041e-05 ... 1.0616372e-02
  8.9366306e-03 1.8381044e-02]]",حکمت نهج البلاغه,665
341,"وَ قَالَ ع مَاءُ وَجهِکَ جَامِدٌ یُقطِرُهُ السّؤَالُ فَانظُر عِندَ مَن تُقطِرُهُ
",[[0.00601866 0.01087182 0.00083309 ... 0.00543499 0.00188445 0.01776549]],حکمت نهج البلاغه,666
342,"وَ قَالَ ع الثّنَاءُ بِأَکثَرَ مِنَ الِاستِحقَاقِ مَلَقٌ وَ التّقصِیرُ عَنِ الِاستِحقَاقِ عیِ‌ّ أَو حَسَدٌ
","[[ 0.01835938  0.0109985  -0.00228555 ... -0.00108644  0.01789983
   0.02928082]]",حکمت نهج البلاغه,667
343,"وَ قَالَ ع أَشَدّ الذّنُوبِ مَا استَهَانَ بِهِ صَاحِبُهُ
","[[ 0.00400885  0.01189489 -0.00059461 ...  0.00367969 -0.00053131
   0.02017723]]",حکمت نهج البلاغه,668
344,"وَ قَالَ ع لِلظّالِمِ مِنَ الرّجَالِ ثَلَاثُ عَلَامَاتٍ یَظلِمُ مَن فَوقَهُ بِالمَعصِیَةِ وَ مَن دُونَهُ بِالغَلَبَةِ وَ یُظَاهِرُ القَومَ الظّلَمَةَ
","[[ 0.00924822  0.00795024 -0.00307285 ...  0.01350149  0.0097897
   0.02493537]]",حکمت نهج البلاغه,670
345,"وَ قَالَ ع  عِندَ تنَاَهیِ الشّدّةِ تَکُونُ الفَرجَةُ وَ عِندَ تَضَایُقِ حَلَقِ البَلَاءِ یَکُونُ الرّخَاءُ
",[[0.0038673  0.01757224 0.00012658 ... 0.00912051 0.01544932 0.04220565]],حکمت نهج البلاغه,671
346,"وَ قَالَ ع لِبَعضِ أَصحَابِهِ لَا تَجعَلَنّ أَکثَرَ شُغُلِکَ بِأَهلِکَ وَ وَلَدِکَ فَإِن یَکُن أَهلُکَ وَ وَلَدُکَ أَولِیَاءَ اللّهِ فَإِنّ اللّهَ لَا یُضِیعُ أَولِیَاءَهُ وَ إِن یَکُونُوا أَعدَاءَ اللّهِ فَمَا هَمّکَ وَ شُغُلُکَ بِأَعدَاءِ اللّهِ
","[[ 0.00292523  0.02049325 -0.00097328 ...  0.00481812  0.0068028
   0.03259185]]",حکمت نهج البلاغه,672
347,"وَ قَالَ ع أَکبَرُ العَیبِ أَن تَعِیبَ مَا فِیکَ مِثلُهُ
","[[ 0.00622871  0.01238296  0.00119056 ...  0.00616328 -0.00119224
   0.02585996]]",حکمت نهج البلاغه,673
348,"وَ هَنّأَ بِحَضرَتِهِ رَجُلٌ رَجُلًا بِغُلَامٍ وُلِدَ لَهُ فَقَالَ لَهُ لِیَهنِئکَ الفَارِسُ فَقَالَ ع لَا تَقُل ذَلِکَ وَ لَکِن قُل شَکَرتَ الوَاهِبَ وَ بُورِکَ لَکَ فِی المَوهُوبِ وَ بَلَغَ أَشُدّهُ وَ رُزِقتَ بِرّهُ
",[[0.00949551 0.02339097 0.0019365  ... 0.00649888 0.004221   0.01438853]],حکمت نهج البلاغه,674
349,"وَ بَنَی رَجُلٌ مِن عُمّالِهِ بِنَاءً فَخماً فَقَالَ ع أَطلَعَتِ الوَرِقُ رُءُوسَهَا إِنّ البِنَاءَ یَصِفُ لَکَ الغِنَی
","[[ 0.00648659  0.01086906 -0.00015367 ...  0.00716727  0.00563137
   0.03019009]]",حکمت نهج البلاغه,675
350,"وَ عَزّی قَوماً عَن مَیّتٍ مَاتَ لَهُم فَقَالَ ع إِنّ هَذَا الأَمرَ لَیسَ لَکُم بَدَأَ وَ لَا إِلَیکُمُ انتَهَی وَ قَد کَانَ صَاحِبُکُم هَذَا یُسَافِرُ فَعُدّوهُ فِی بَعضِ أَسفَارِهِ فَإِن قَدِمَ عَلَیکُم وَ إِلّا قَدِمتُم عَلَیهِ
","[[ 0.00974553  0.02533519 -0.00125362 ...  0.00560037 -0.00032171
   0.02215651]]",حکمت نهج البلاغه,676
351,"وَ قِیلَ لَهُ ع لَو سُدّ عَلَی رَجُلٍ بَابُ بَیتِهِ وَ تُرِکَ فِیهِ مِن أَینَ کَانَ یَأتِیهِ رِزقُهُ فَقَالَ ع مِن حَیثُ یَأتِیهِ أَجَلُهُ
","[[ 7.0877946e-03  1.4436724e-02  2.6103540e-05 ...  8.2031684e-03
  -1.7761086e-03  2.5048284e-02]]",حکمت نهج البلاغه,677
352,"وَ قَالَ ع أَیّهَا النّاسُ لِیَرَکُمُ اللّهُ مِنَ النّعمَةِ وَجِلِینَ کَمَا یَرَاکُم مِنَ النّقمَةِ فَرِقِینَ إِنّهُ مَن وُسّعَ عَلَیهِ فِی ذَاتِ یَدِهِ فَلَم یَرَ ذَلِکَ استِدرَاجاً فَقَد أَمِنَ مَخُوفاً وَ مَن ضُیّقَ عَلَیهِ فِی ذَاتِ یَدِهِ فَلَم یَرَ ذَلِکَ اختِبَاراً فَقَد ضَیّعَ مَأمُولًا
","[[ 0.00317236  0.01740318 -0.00164296 ...  0.0044187   0.0071065
   0.02929872]]",حکمت نهج البلاغه,678
353,"وَ قَالَ ع یَا أَسرَی الرّغبَةِ أَقصِرُوا فَإِنّ المُعَرّجَ عَلَی الدّنیَا لَا یَرُوعُهُ مِنهَا إِلّا صَرِیفُ أَنیَابِ الحِدثَانِ أَیّهَا النّاسُ تَوَلّوا مِن أَنفُسِکُم تَأدِیبَهَا وَ اعدِلُوا بِهَا عَن ضَرَاوَةِ عَادَاتِهَا
",[[0.01203139 0.02341716 0.01270044 ... 0.01619142 0.00884661 0.03228769]],حکمت نهج البلاغه,679
354,"وَ قَالَ ع لَا تَظُنّنّ بِکَلِمَةٍ خَرَجَت مِن أَحَدٍ سُوءاً وَ أَنتَ تَجِدُ لَهَا فِی الخَیرِ مُحتَمَلًا
","[[1.1031229e-02 1.2840411e-02 3.8308015e-05 ... 7.5049489e-03
  8.7871216e-03 1.5190685e-02]]",حکمت نهج البلاغه,680
355,"وَ قَالَ ع إِذَا کَانَت لَکَ إِلَی اللّهِ سُبحَانَهُ حَاجَةٌ فَابدَأ بِمَسأَلَةِ الصّلَاةِ عَلَی رَسُولِهِص ثُمّ سَل حَاجَتَکَ فَإِنّ اللّهَ أَکرَمُ مِن أَن یُسأَلَ حَاجَتَینِ فیَقَضیِ‌َ إِحدَاهُمَا وَ یَمنَعَ الأُخرَی
","[[ 0.0266727   0.03012059 -0.00044759 ...  0.03429616  0.00478054
   0.01605652]]",حکمت نهج البلاغه,681
356,"وَ قَالَ ع مَن ضَنّ بِعِرضِهِ فَلیَدَعِ المِرَاءَ
",[[0.00572668 0.01144372 0.00710383 ... 0.01153854 0.01219032 0.02325526]],حکمت نهج البلاغه,682
357,"وَ قَالَ ع مِنَ الخُرقِ المُعَاجَلَةُ قَبلَ الإِمکَانِ وَ الأَنَاةُ بَعدَ الفُرصَةِ
","[[6.0659525e-04 1.3137481e-02 2.8889182e-05 ... 9.3058059e-03
  7.5711273e-03 1.5345942e-02]]",حکمت نهج البلاغه,683
358,"وَ قَالَ ع لَا تَسأَل عَمّا لَا یَکُونُ ففَیِ ألّذِی قَد کَانَ لَکَ شُغُلٌ
",[[0.00083113 0.01279972 0.00030514 ... 0.01059977 0.0131254  0.01930524]],حکمت نهج البلاغه,684
359,"وَ قَالَ ع الفِکرُ مِرآةٌ صَافِیَةٌ وَ الِاعتِبَارُ مُنذِرٌ نَاصِحٌ وَ کَفَی أَدَباً لِنَفسِکَ تَجَنّبُکَ مَا کَرِهتَهُ لِغَیرِکَ
","[[ 0.00394998  0.01315813 -0.00109569 ...  0.005333    0.01375951
   0.02342347]]",حکمت نهج البلاغه,685
360,"وَ قَالَ ع العِلمُ مَقرُونٌ بِالعَمَلِ فَمَن عَلِمَ عَمِلَ وَ العِلمُ یَهتِفُ بِالعَمَلِ فَإِن أَجَابَهُ وَ إِلّا ارتَحَلَ عَنهُ
","[[ 0.00202538  0.01360552  0.00264887 ...  0.00225206 -0.00104773
   0.02420503]]",حکمت نهج البلاغه,686
361,"وَ قَالَ ع إِنّ اللّهَ سُبحَانَهُ وَضَعَ الثّوَابَ عَلَی طَاعَتِهِ وَ العِقَابَ عَلَی مَعصِیَتِهِ ذِیَادَةً لِعِبَادِهِ عَن نِقمَتِهِ وَ حِیَاشَةً لَهُم إِلَی جَنّتِهِ
","[[ 0.00636865  0.01960344 -0.00244637 ...  0.00397394  0.01263928
   0.02087455]]",حکمت نهج البلاغه,688
362,"وَ عَن أَبِی جُحَیفَةَ قَالَ سَمِعتُ أَمِیرَ المُؤمِنِینَ ع یَقُولُ أَوّلُ مَا تُغلَبُونَ عَلَیهِ مِنَ الجِهَادِ الجِهَادُ بِأَیدِیکُم ثُمّ بِأَلسِنَتِکُم ثُمّ بِقُلُوبِکُم فَمَن لَم یَعرِف بِقَلبِهِ مَعرُوفاً وَ لَم یُنکِر مُنکَراً قُلِبَ فَجُعِلَ أَعلَاهُ أَسفَلَهُ وَ أَسفَلُهُ أَعلَاهُ
","[[ 1.0906925e-02  2.3576526e-02 -6.8763773e-05 ...  8.8148676e-03
   2.5256115e-03  2.3114910e-02]]",حکمت نهج البلاغه,695
363,"وَ قَالَ ع إِنّ الحَقّ ثَقِیلٌ مرَیِ‌ءٌ وَ إِنّ البَاطِلَ خَفِیفٌ وبَیِ‌ءٌ
","[[ 0.00986238  0.01310308 -0.00173573 ...  0.00473835  0.0041456
   0.03218389]]",حکمت نهج البلاغه,696
364,"وَ قَالَ ع لَا تَأمَنَنّ عَلَی خَیرِ هَذِهِ الأُمّةِ عَذَابَ اللّهِ لِقَولِهِ تَعَالَیفَلا یَأمَنُ مَکرَ اللّهِ إِلّا القَومُ الخاسِرُونَ وَ لَا تَیأَسَنّ لِشَرّ هَذِهِ الأُمّةِ مِن رَوحِ اللّهِ لِقَولِهِ تَعَالَیإِنّهُ لا یَیأَسُ مِن رَوحِ اللّهِ إِلّا القَومُ الکافِرُونَ
","[[ 0.00600383  0.02217528 -0.00228999 ...  0.00572563  0.00577395
   0.03313192]]",حکمت نهج البلاغه,697
365,"وَ قَالَ ع البُخلُ جَامِعٌ لمِسَاَو‌ِئِ العُیُوبِ وَ هُوَ زِمَامٌ یُقَادُ بِهِ إِلَی کُلّ سُوءٍ
","[[ 0.01194656  0.01095517 -0.00301137 ...  0.00724521 -0.00015673
   0.02993902]]",حکمت نهج البلاغه,698
366,"وَ قَالَ ع رُبّ مُستَقبِلٍ یَوماً لَیسَ بِمُستَدبِرِهِ وَ مَغبُوطٍ فِی أَوّلِ لَیلِهِ قَامَت بَوَاکِیهِ فِی آخِرِهِ
","[[ 0.00927197  0.01303408 -0.00240853 ...  0.00877425  0.00428581
   0.02912061]]",حکمت نهج البلاغه,700
367,"وَ قَالَ ع الکَلَامُ فِی وَثَاقِکَ مَا لَم تَتَکَلّم بِهِ فَإِذَا تَکَلّمتَ بِهِ صِرتَ فِی وَثَاقِهِ فَاخزُن لِسَانَکَ کَمَا تَخزُنُ ذَهَبَکَ وَ وَرِقَکَ فَرُبّ کَلِمَةٍ سَلَبَت نِعمَةً وَ جَلَبَت نِقمَةً
","[[ 6.0801436e-03  1.5697934e-02 -1.0582356e-03 ...  4.2888145e-03
   8.9694491e-05  2.3634272e-02]]",حکمت نهج البلاغه,701
368,"وَ قَالَ ع لَا تَقُل مَا لَا تَعلَمُ بَل لَا تَقُل کُلّ مَا تَعلَمُ فَإِنّ اللّهَ فَرَضَ عَلَی جَوَارِحِکَ کُلّهَا فَرَائِضَ یَحتَجّ بِهَا عَلَیکَ یَومَ القِیَامَةِ
","[[2.8678714e-04 1.9344153e-02 2.0589745e-05 ... 1.3200030e-02
  3.5608276e-03 2.9979525e-02]]",حکمت نهج البلاغه,702
369,"وَ قَالَ ع احذَر أَن یَرَاکَ اللّهُ عِندَ مَعصِیَتِهِ وَ یَفقِدَکَ عِندَ طَاعَتِهِ فَتَکُونَ مِنَ الخَاسِرِینَ وَ إِذَا قَوِیتَ فَاقوَ عَلَی طَاعَةِ اللّهِ وَ إِذَا ضَعُفتَ فَاضعُف عَن مَعصِیَةِ اللّهِ
","[[ 0.00626517  0.01218905 -0.00129928 ...  0.00505729  0.01082697
   0.03152167]]",حکمت نهج البلاغه,703
370,"وَ قَالَ ع الرّکُونُ إِلَی الدّنیَا مَعَ مَا تُعَایِنُ مِنهَا جَهلٌ وَ التّقصِیرُ فِی حُسنِ العَمَلِ إِذَا وَثِقتَ بِالثّوَابِ عَلَیهِ غَبنٌ وَ الطّمَأنِینَةُ إِلَی کُلّ أَحَدٍ قَبلَ الِاختِبَارِ لَهُ عَجزٌ
","[[ 0.01092047  0.01890926 -0.00187568 ...  0.01107057  0.00544884
   0.02076591]]",حکمت نهج البلاغه,704
371,"وَ قَالَ ع مِن هَوَانِ الدّنیَا عَلَی اللّهِ أَنّهُ لَا یُعصَی إِلّا فِیهَا وَ لَا یُنَالُ مَا عِندَهُ إِلّا بِتَرکِهَا
","[[ 0.00213857  0.01367873  0.00205946 ...  0.01306331 -0.00391842
   0.0264338 ]]",حکمت نهج البلاغه,705
372,"وَ قَالَ ع مَن طَلَبَ شَیئاً نَالَهُ أَو بَعضَهُ
",[[0.00992214 0.01090112 0.00058146 ... 0.00927368 0.00212882 0.02275253]],حکمت نهج البلاغه,706
373,"وَ قَالَ ع مَا خَیرٌ بِخَیرٍ بَعدَهُ النّارُ وَ مَا شَرّ بِشَرّ بَعدَهُ الجَنّةُ وَ کُلّ نَعِیمٍ دُونَ الجَنّةِ فَهُوَ مَحقُورٌ وَ کُلّ بَلَاءٍ دُونَ النّارِ عَافِیَةٌ
","[[ 0.00132814  0.01161717 -0.00300094 ...  0.00608402  0.00873718
   0.02739465]]",حکمت نهج البلاغه,707
374,"وَ قَالَ ع أَلَا وَ إِنّ مِنَ البَلَاءِ الفَاقَةَ وَ أَشَدّ مِنَ الفَاقَةِ مَرَضُ البَدَنِ وَ أَشَدّ مِن مَرَضِ البَدَنِ مَرَضُ القَلبِ أَلَا وَ إِنّ مِن صِحّةِ البَدَنِ تَقوَی القَلبِ
","[[ 0.01701108  0.00990831 -0.00185719 ... -0.00072594  0.01195224
   0.03478011]]",حکمت نهج البلاغه,708
375,"وَ قَالَ ع مَن أَبطَأَ بِهِ عَمَلُهُ لَم یُسرِع بِهِ نَسَبُهُ وَ فِی رِوَایَةٍ أُخرَی مَن فَاتَهُ حَسَبُ نَفسِهِ لَم یَنفَعهُ حَسَبُ آبَائِهِ
",[[0.02735039 0.01740644 0.0056135  ... 0.00464975 0.01870382 0.03472588]],حکمت نهج البلاغه,709
376,"وَ قَالَ ع ازهَد فِی الدّنیَا یُبَصّرکَ اللّهُ عَورَاتِهَا وَ لَا تَغفُل فَلَستَ بِمَغفُولٍ عَنکَ
",[[0.00097749 0.01188694 0.0043224  ... 0.01230565 0.00371039 0.02344035]],حکمت نهج البلاغه,711
377,"وَ قَالَ ع تَکَلّمُوا تُعرَفُوا فَإِنّ المَرءَ مَخبُوءٌ تَحتَ لِسَانِهِ
",[[0.00605564 0.01259177 0.00863033 ... 0.00314447 0.00322073 0.02802145]],حکمت نهج البلاغه,712
378,"وَ قَالَ ع خُذ مِنَ الدّنیَا مَا أَتَاکَ وَ تَوَلّ عَمّا تَوَلّی عَنکَ فَإِن أَنتَ لَم تَفعَل فَأَجمِل فِی الطّلَبِ
","[[ 0.00234429  0.01992071 -0.00145045 ...  0.0053622   0.00197616
   0.01859901]]",حکمت نهج البلاغه,713
379,"وَ قَالَ ع رُبّ قَولٍ أَنفَذُ مِن صَولٍ
","[[ 0.00222365  0.00995329 -0.00058726 ...  0.02126572  0.01707358
   0.0088834 ]]",حکمت نهج البلاغه,714
380,"وَ قَالَ ع کُلّ مُقتَصَرٍ عَلَیهِ کَافٍ
","[[ 0.00331766  0.01087517 -0.00220269 ...  0.00518289  0.01377202
   0.03084281]]",حکمت نهج البلاغه,715
381,"وَ قَالَ ع المَنِیّةُ وَ لَا الدّنِیّةُ وَ التّقَلّلُ وَ لَا التّوَسّلُ وَ مَن لَم یُعطَ قَاعِداً لَم یُعطَ قَائِماً وَ الدّهرُ یَومَانِ یَومٌ لَکَ وَ یَومٌ عَلَیکَ فَإِذَا کَانَ لَکَ فَلَا تَبطَر وَ إِذَا کَانَ عَلَیکَ فَاصبِر
",[[0.00987366 0.01229904 0.00706275 ... 0.00836499 0.00109666 0.02652409]],حکمت نهج البلاغه,716
382,"وَ قَالَ ع نِعمَ الطّیبُ المِسکُ خَفِیفٌ مَحمِلُهُ عَطِرٌ رِیحُهُ
",[[0.00213139 0.01103665 0.0038867  ... 0.0054802  0.00627313 0.03115939]],حکمت نهج البلاغه,717
383,"وَ قَالَ ع ضَع فَخرَکَ وَ احطُط کِبرَکَ وَ اذکُر قَبرَکَ
","[[ 0.00532346  0.01019532 -0.00173673 ...  0.02392984  0.01642836
   0.02667786]]",حکمت نهج البلاغه,718
384,"وَ قَالَ ع إِنّ لِلوَلَدِ عَلَی الوَالِدِ حَقّاً وَ إِنّ لِلوَالِدِ عَلَی الوَلَدِ حَقّاً فَحَقّ الوَالِدِ عَلَی الوَلَدِ أَن یُطِیعَهُ فِی کُلّ شَیءٍ إِلّا فِی مَعصِیَةِ اللّهِ سُبحَانَهُ وَ حَقّ الوَلَدِ عَلَی الوَالِدِ أَن یُحَسّنَ اسمَهُ وَ یُحَسّنَ أَدَبَهُ وَ یُعَلّمَهُ القُرآنَ
","[[ 0.00982172  0.02387857 -0.00227341 ...  0.00088544  0.0065609
   0.02743244]]",حکمت نهج البلاغه,719
385,"وَ قَالَ ع العَینُ حَقّ وَ الرّقَی حَقّ وَ السّحرُ حَقّ وَ الفَألُ حَقّ وَ الطّیَرَةُ لَیسَت بِحَقّ وَ العَدوَی لَیسَت بِحَقّ وَ الطّیبُ نُشرَةٌ وَ العَسَلُ نُشرَةٌ وَ الرّکُوبُ نُشرَةٌ وَ النّظَرُ إِلَی الخُضرَةِ نُشرَةٌ
","[[-7.9871577e-05  8.9148749e-03 -1.7948298e-03 ...  4.9521369e-03
   2.3105871e-03  2.5275063e-02]]",حکمت نهج البلاغه,720
386,"وَ قَالَ ع مُقَارَبَةُ النّاسِ فِی أَخلَاقِهِم أَمنٌ مِن غَوَائِلِهِم
",[[0.00765811 0.01124284 0.00314465 ... 0.00930916 0.00993329 0.02106123]],حکمت نهج البلاغه,721
387,"وَ قَالَ ع لِبَعضِ مُخَاطِبِیهِ وَ قَد تَکَلّمَ بِکَلِمَةٍ یُستَصغَرُ مِثلُهُ عَن قَولِ مِثلِهَا لَقَد طِرتَ شَکِیراً وَ هَدَرتَ سَقباً
","[[1.14358375e-02 1.15886498e-02 8.18979097e-05 ... 1.33550176e-02
  1.07309343e-02 3.02299075e-02]]",حکمت نهج البلاغه,722
388,"وَ قَالَ ع مَن أَومَأَ إِلَی مُتَفَاوِتٍ خَذَلَتهُ الحِیَلُ
","[[ 0.02809965  0.01145961 -0.00027182 ...  0.004555    0.01082927
   0.015555  ]]",حکمت نهج البلاغه,723
389,"وَ قَالَ ع وَ قَد سُئِلَ عَن مَعنَی قَولِهِم لَا حَولَ وَ لَا قُوّةَ إِلّا بِاللّهِ إِنّا لَا نَملِکُ مَعَ اللّهِ شَیئاً وَ لَا نَملِکُ إِلّا مَا مَلّکَنَا فَمَتَی مَلّکَنَا مَا هُوَ أَملَکُ بِهِ مِنّا کَلّفَنَا وَ مَتَی أَخَذَهُ مِنّا وَضَعَ تَکلِیفَهُ عَنّا
","[[ 0.01027265  0.01741021  0.00070392 ...  0.00646441 -0.00152149
   0.03277744]]",حکمت نهج البلاغه,724
390,"وَ قَالَ ع لِعَمّارِ بنِ یَاسِرٍ وَ قَد سَمِعَهُ یُرَاجِعُ المُغِیرَةَ بنَ شُعبَةَ کَلَاماً دَعهُ یَا عَمّارُ فَإِنّهُ لَم یَأخُذ مِنَ الدّینِ إِلّا مَا قَارَبَهُ مِنَ الدّنیَا وَ عَلَی عَمدٍ لَبَسَ عَلَی نَفسِهِ لِیَجعَلَ الشّبُهَاتِ عَاذِراً لِسَقَطَاتِهِ
","[[ 0.00452817  0.01487415 -0.0036789  ...  0.00446013  0.00362516
   0.02843884]]",حکمت نهج البلاغه,725
391,"وَ قَالَ ع مَا أَحسَنَ تَوَاضُعَ الأَغنِیَاءِ لِلفُقَرَاءِ طَلَباً لِمَا عِندَ اللّهِ وَ أَحسَنُ مِنهُ تِیهُ الفُقَرَاءِ عَلَی الأَغنِیَاءِ اتّکَالًا عَلَی اللّهِ
","[[ 0.0034361   0.01971874 -0.00370134 ...  0.00035578  0.00380458
   0.02052759]]",حکمت نهج البلاغه,726
392,"وَ قَالَ ع مَا استَودَعَ اللّهُ امرَأً عَقلًا إِلّا استَنقَذَهُ بِهِ یَوماً مَا
","[[4.7761356e-03 1.6303172e-02 4.3816010e-05 ... 3.8797106e-03
  8.1677915e-04 1.5825978e-02]]",حکمت نهج البلاغه,727
393,"وَ قَالَ ع مَن صَارَعَ الحَقّ صَرَعَهُ
",[[0.00399749 0.01168655 0.00191238 ... 0.00514141 0.02753601 0.01890014]],حکمت نهج البلاغه,728
394,"وَ قَالَ ع القَلبُ مُصحَفُ البَصَرِ
","[[ 0.00634715  0.01035499 -0.00012216 ...  0.01648705  0.0064284
   0.02671977]]",حکمت نهج البلاغه,729
395,"وَ قَالَ ع التّقَی رَئِیسُ الأَخلَاقِ
",[[0.00608951 0.0104513  0.00092146 ... 0.00460182 0.00487288 0.01820775]],حکمت نهج البلاغه,730
396,"وَ قَالَ ع لَا تَجعَلَنّ ذَرَبَ لِسَانِکَ عَلَی مَن أَنطَقَکَ وَ بَلَاغَةَ قَولِکَ عَلَی مَن سَدّدَکَ
","[[ 0.00337387  0.01331847 -0.00315973 ...  0.01148897  0.00103746
   0.0264165 ]]",حکمت نهج البلاغه,731
397,"وَ قَالَ ع کَفَاکَ أَدَباً لِنَفسِکَ اجتِنَابُ مَا تَکرَهُهُ مِن غَیرِکَ
","[[ 0.00306937  0.01339139 -0.00081272 ...  0.0071469   0.00154276
   0.02716048]]",حکمت نهج البلاغه,732
398,"وَ قَالَ ع مَن صَبَرَ صَبرَ الأَحرَارِ وَ إِلّا سَلَا سُلُوّ الأَغمَارِ
","[[ 0.00859754  0.01030186 -0.00109592 ...  0.00726691  0.00739465
   0.0158161 ]]",حکمت نهج البلاغه,733
