,output_text,vector,output_data_source,index
334,"دوش آمد بر من آنک شب افروز منست	آمدن باری اگر در دو جهان آمدنست
آنک سرسبزی خاک ست و گهربخش فلک	چاشنی بخش وطن هاست اگر بی وطنست
در کف عقل نهد شمع که بستان و بیا	تا در من که شفاخانه هر ممتحن است
شمع را تو گرو این لگن تن چه کنی	این لگن گر نبود شمع تو را صد لگنست
تا در این آب و گلی کار کلوخ اندازیست	گفت و گو جمله کلوخ ست و یقین دل شکنست
گوهر آینه جان همه در ساده دلی ست	میل تو بهر تصدر همه در فضل و فن است
زین گذر کن صفت یار شکربخش بگو	که ز عشوه شکرش ذره به ذره دهن است
خیره گشته است صفت ها همه کان چه صفت است	کان صفت ها چو بتان و صفت او شمن است
چشم نرگس نشناسد ز غمش کاندر باغ	پیش او یاسمن است آن گل تر یا سمنست
روش عشق روش بخش بود بی پا را	خوش روانش کند ار خود زمن صد زمنست
در جهان فتنه بسی بود و بسی خواهد بود	فتنه ها جمله بر آن فتنه ما مفتتنست
همه دل ها چو کبوتر گرو آن برجند	زانک جانی است که او زنده کن هر بدنست
بس کن آخر چه بر این گفت زبان چفسیدی	عشق را چند بیان ها است که فوق سخنست","[[ 0.00622663  0.00147022  0.02159114 ...  0.00611564 -0.00119465
   0.00447035]]",غزلیات مولوی,410
335,"عجب ای ساقی جان مطرب ما را چه شدست	هله چون می نزند ره ره او را کی زدست
او ز هر نیک و بد خلق چرا می لنگد	بد و نیک همه را نعره مطرب مدد است
دف دریدست طرب را به خدا بی دف او	مجلس یارکده بی دم او بارکدست
شهر غلبیرگهی دان که شود زیر و زبر	دست غلبیرزنش سخره صاحب بلدست
خیره کم گوی خمش مطرب مسکین چه کند	این همه فتنه آن فتنه گر خوب خدست","[[-1.6762197e-05  1.4178708e-04 -3.6604342e-05 ...  1.4274854e-03
  -7.7572397e-05  2.8878069e-03]]",غزلیات مولوی,411
336,"آنک بی باده کند جان مرا مست کجاست	و آنک بیرون کند از جان و دلم دست کجاست
و آنک سوگند خورم جز به سر او نخورم	و آنک سوگند من و توبه ام اشکست کجاست
و آنک جان ها به سحر نعره زنانند از او	و آنک ما را غمش از جای ببرده ست کجاست
جان جان ست وگر جای ندارد چه عجب	این که جا می طلبد در تن ما هست کجاست
غمزه چشم بهانه ست و زان سو هوسی ست	و آنک او در پس غمزه ست دل خست کجاست
پرده روشن دل بست و خیالات نمود	و آنک در پرده چنین پرده دل بست کجاست
عقل تا مست نشد چون و چرا پست نشد	و آنک او مست شد از چون و چرا رست کجاست","[[-1.24536309e-04 -3.70237245e-08 -1.56821479e-05 ...  6.76358759e-04
  -1.91268628e-05  1.37613415e-05]]",غزلیات مولوی,412
337,"من نشستم ز طلب وین دل پیچان ننشست	همه رفتند و نشستند و دمی جان ننشست
هر کی استاد به کاری بنشست آخر کار	کار آن دارد آن کز طلب آن ننشست
هر کی او نعره تسبیح جماد تو شنید	تا نبردش به سراپرده سبحان ننشست
تا سلیمان به جهان مهر هوایت ننمود	بر سر اوج هوا تخت سلیمان ننشست
هر کی تشویش سر زلف پریشان تو دید	تا ابد از دل او فکر پریشان ننشست
هر کی در خواب خیال لب خندان تو دید	خواب از او رفت و خیال لب خندان ننشست
ترشی های تو صفرای رهی را ننشاند	وز علاج سر سودای فراوان ننشست
هر که را بوی گلستان وصال تو رسید	همچنین رقص کنان تا به گلستان ننشست","[[ 5.0827739e-04  3.8602106e-05 -4.8658144e-04 ...  5.7423540e-04
  -5.1733412e-05 -6.7858060e-04]]",غزلیات مولوی,413
338,"روز و شب خدمت تو بی سر و بی پا چه خوشست	در شکرخانه تو مرغ شکرخا چه خوشست
بر سر غنچه بسته که نهان می خندد	سایه سرو خوش نادره بالا چه خوشست
زاغ اگر عاشق سرگین خر آمد گو باش	بلبلان را به چمن با گل رعنا چه خوشست
بانک سرنای چه گر مونس غمگینان ست	از دم روح نفخنا دل سرنا چه خوشست
گر چه شب بازرهد خلق ز اندیشه به خواب	در رخ شمس ضحی دیده بینا چه خوشست
بت پرستانه تو را پای فرورفت به گل	تو چه دانی که بر این گنبد مینا چه خوشست
چون تجلی بود از رحمت حق موسی را	زان شکرریز لقا سینه سینا چه خوشست
که صدا دارد و در کان زر صامت هم هست	گه خمش بودن و گه گفت مواسا چه خوشست","[[ 6.3150185e-03 -3.0982279e-05  4.3929582e-03 ...  1.5871629e-02
   1.0206072e-02  1.2036173e-02]]",غزلیات مولوی,414
339,"تشنه بر لب جو بین که چه در خواب شدست	بر سر گنج گدا بین که چه پرتاب شدست
ای بسا خشک لبا کز گره سحر کسی	در ارس بی خبر از آب چو دولاب شدست
چشم بند ار نبدی که گرو شمع شدی	کآفتاب سحری ناسخ مهتاب شدست
ترسد ار شمع نباشد بنبیند مه را	دل آن گول از این ترس چو سیماب شدست
چون سلیمان نهان است که دیوانش دل است	جان محجوب از او مفخر حجاب شدست
ای بسا سنگ دلا که حجرش لعل شدست	ای بسا غوره در این معصره دوشاب شدست
این چه مشاطه و گلگونه غیب است کز او	زعفرانی رخ عشاق چو عناب شدست
چند عثمان پر از شرم که از مستی او	چون عمر شرم شکن گشته و خطاب شدست
طرفه قفال کز انفاس کند قفل و کلید	من دکان بستم کو فاتح ابواب شدست","[[ 7.5778569e-04  1.1003893e-05 -2.0240783e-04 ...  1.6168058e-03
  -7.5289769e-05 -1.3675162e-03]]",غزلیات مولوی,415
340,"مطرب و نوحه گر عاشق و شوریده خوش است	نبود بسته بود رسته و روییده خوش است
تف و بوی جگر سوخته و جوشش خون	گرد زیر و بم مطرب به چه پیچیده خوش است
ز ابر پرآب دو چشمش ز تصاریف فراق	بر شکوفه رخ پژمرده بباریده خوش است
بنگر جان و جهان ور نتوانی دیدن	این جهان در هوسش درهم و شوریده خوش است
پیش دلبر بنهادن سر سرمست سزا است	سر او را کف معشوق بمالیده خوش است
دیدن روی دلارام عیان سلطانی است	هم خیال صنم نادره در دیده خوش است
این سعادت ندهد دست همیشه اما	دیدن آن مه جان ناگه و دزدیده خوش است
عشق اگر رخت تو را برد به غارت خوش باش	پیش آن یوسف زیبا کف ببریده خوش است
بس کن ار چه که اراجیف بشیر وصل است	وصل همچون شکر ناگه بشنیده خوش است",[[0.00220426 0.00152407 0.01103614 ... 0.00447064 0.00650639 0.01590211]],غزلیات مولوی,416
341,"من پری زاده ام و خواب ندانم که کجا است	چونک شب گشت نخسپند که شب نوبت ما است
چون دماغ است و سر استت مکن استیزه بخسب	دخل و خرج است چنین شیوه و تدبیر سزا است
خرج بی دخل خدایی است ز دنیا مطلب	هر که را هست زهی بخت ندانم که که را است","[[ 0.00174022  0.00145528 -0.00051369 ...  0.00505366 -0.00111713
   0.02455969]]",غزلیات مولوی,417
342,"سر مپیچان و مجنبان که کنون نوبت تو است	بستان جام و درآشام که آن شربت تو است
عدد ذره در این جو هوا عشاقند	طرب و حالت ایشان مدد حالت تو است
همگی پرده و پوشش ز پی باشش تو است	جرس و طبل رحیل از جهت رحلت تو است
هر که را همت عالی بود و فکر بلند	دانک آن همت عالی اثر همت تو است
فکرتی کان نبود خاسته از طبع و دماغ	نیست در عالم اگر باشد آن فکرت تو است
ای دل خسته ز هجران و ز اسباب دگر	هم از او جوی دوا را که ولی نعمت تو است
ز آن سوی کآمد محنت هم از آن سو است دوا	هم از او شبهه تو است و هم از او حجت تو است
هم خمار از می آید هم از او دفع خمار	هم از او عسرت تو است و هم از او عشرت تو است
بس که هر مستمعی را هوس و سودایی است	نه همه خلق خدا را صفت و فطرت تو است","[[-1.2574552e-06 -1.3188618e-08 -2.8095415e-06 ...  1.2262151e-04
  -1.6851080e-05 -2.0891891e-06]]",غزلیات مولوی,418
343,"بوسه ای داد مرا دلبر عیار و برفت	چه شدی چونک یکی داد بدادی شش و هفت
هر لبی را که ببوسید نشان ها دارد	که ز شیرینی آن لب بشکافید و بکفت
یک نشان آنک ز سودای لب آب حیات	هر زمانی بزند عشق هزار آتش و نفت
یک نشان دگر آن است که تن نیز چو دل	می دود در پی آن بوسه به تعجیل و به تفت
تنگ و لاغر گردد به مثال لب دوست	چه عجب لاغری از آتش معشوقه زفت","[[ 1.2089717e-02 -1.5921891e-05  1.3058393e-03 ...  6.1041232e-02
   2.9037294e-03  2.7492760e-02]]",غزلیات مولوی,419
344,"ذوق روی ترشش بین که ز صد قند گذشت	گفت بس چند بود گفتمش از چند گذشت
چون چنین است صنم پند مده عاشق را	آهن سرد چه کوبی که وی از پند گذشت
تو چه پرسیش که چونی و چگونه است دلت	منزل عشق از آن حال که پرسند گذشت
آن چه روی است که ترکان همه هندوی ویند	ترک تاز غم سودای وی از چند گذشت
آن کف بحر گهربخش وراء النهر است	روضه خوی وی از سغد سمرقند گذشت
خارش حرص و طمع در جگر و جانش افکند	چون نسیم کرمش بر دل خرسند گذشت
ذوق دشنام وی از شهد ثنا بیش آمد	لطف خار غم او را گل خوش خند گذشت
گر در بسته کند منع ز هفتاد بلا	تا که این سیل بلا آمد و از بند گذشت
هر کی عقد و حل احوال دل خویش بدید	بند هستی بشکست او و ز پیوند گذشت
مرد چونک به کف آورد چنین در یتیم	خاطر او ز وفای زن و فرزند گذشت
بس که از قصه خوبش همه در فتنه فتند	کاین مقالات خوش از فهم خردمند گذشت","[[ 1.1965268e-03  5.0616069e-05 -4.1098849e-04 ...  7.4433861e-05
  -9.6881311e-05 -8.8453275e-04]]",غزلیات مولوی,420
