,output_text,vector,output_data_source,index
35,"خواجه بیا خواجه بیا خواجه دگربار بیا	دفع مده دفع مده ای مه عیار بیا
عاشق مهجور نگر عالم پرشور نگر	تشنه مخمور نگر ای شه خمار بیا
پای تویی دست تویی هستی هر هست تویی	بلبل سرمست تویی جانب گلزار بیا
گوش تویی دیده تویی وز همه بگزیده تویی	یوسف دزدیده تویی بر سر بازار بیا
از نظر گشته نهان ای همه را جان و جهان	بار دگر رقص کنان بی دل و دستار بیا
روشنی روز تویی شادی غم سوز تویی	ماه شب افروز تویی ابر شکربار بیا
ای علم عالم نو پیش تو هر عقل گرو	گاه میا گاه مرو خیز به یک بار بیا
ای دل آغشته به خون چند بود شور",[[0.0059119  0.01218554 0.00212209 ... 0.01365106 0.00754134 0.0137266 ]],غزلیات مولوی,36
36,"یار مرا غار مرا عشق جگرخوار مرا	یار تویی غار تویی خواجه نگهدار مرا
نوح تویی روح تویی فاتح و مفتوح تویی	سینه مشروح تویی بر در اسرار مرا
نور تویی سور تویی دولت منصور تویی	مرغ که طور تویی خسته به منقار مرا
قطره تویی بحر تویی لطف تویی قهر تویی	قند تویی زهر تویی بیش میازار مرا
حجره خورشید تویی خانه ناهید تویی	روضه اومید تویی راه ده ای یار مرا
روز تویی روزه تویی حاصل دریوزه تویی	آب تویی کوزه تویی آب ده این بار مرا
دانه تویی دام تویی باده تویی جام تویی	پخته تویی خام تویی خام بمگذار مرا
این تن اگر کم تن","[[-9.9572397e-05 -1.4817024e-08 -2.2965173e-06 ...  9.7574131e-04
  -4.4648856e-05  5.4491946e-05]]",غزلیات مولوی,37
37,"رستم از این نفس و هوا زنده بلا مرده بلا	زنده و مرده وطنم نیست بجز فضل خدا
رستم از این بیت و غزل ای شه و سلطان ازل	مفتعلن مفتعلن مفتعلن کشت مرا
قافیه و مغلطه را گو همه سیلاب ببر	پوست بود پوست بود درخور مغز شعرا
ای خمشی مغز منی پرده آن نغز منی	کمتر فضل خمشی کش نبود خوف و رجا
بر ده ویران نبود عشر زمین کوچ و قلان	مست و خرابم مطلب در سخنم نقد و خطا
تا که خرابم نکند کی دهد آن گنج به من	تا که به سیلم ندهد کی کشدم بحر عطا
مرد سخن را چه خبر از خمشی همچو شکر	خشک چه داند چه بود ترلللا ترلللا
آینه ام آینه ا",[[0.01571667 0.00765199 0.00556443 ... 0.01933184 0.01257401 0.02476412]],غزلیات مولوی,38
38,"آه که آن صدر سرا می ندهد بار مرا	می نکند محرم جان محرم اسرار مرا
نغزی و خوبی و فرش آتش تیز نظرش	پرسش همچون شکرش کرد گرفتار مرا
گفت مرا مهر تو کو رنگ تو کو فر تو کو	رنگ کجا ماند و بو ساعت دیدار مرا
غرقه جوی کرمم بنده آن صبحدمم	کان گل خوش بوی کشد جانب گلزار مرا
هر که به جوبار بود جامه بر او بار بود	چند زیانست و گران خرقه و دستار مرا
ملکت و اسباب کز این ماه رخان شکرین	هست به معنی چو بود یار وفادار مرا
دستگه و پیشه تو را دانش و اندیشه تو را	شیر تو را بیشه تو را آهوی تاتار مرا
نیست کند هست کند بی دل ",[[0.00596796 0.00732013 0.00395408 ... 0.01509196 0.00727879 0.02576005]],غزلیات مولوی,39
39,"طوق جنون سلسله شد باز مکن سلسله را	لابه گری می کنمت راه تو زن قافله را
مست و خوش و شاد توام حامله داد توام	حامله گر بار نهد جرم منه حامله را
هیچ فلک دفع کند از سر خود دور سفر	هیچ زمین دفع کند از تن خود زلزله را
می کشد آن شه رقمی دل به کفش چون قلمی	تازه کن اسلام دمی خواجه رها کن گله را
آنچ کند شاه جفا آبله دان بر کف شه	آنک بیابد کف شه بوسه دهد آبله را
همچو کتابیست جهان جامع احکام نهان	جان تو سردفتر آن فهم کن این مساله را
شاد همی باش و ترش آب بگردان و خمش	باز کن از گردن خر مشغله زنگله را","[[ 4.2211916e-03 -1.0827058e-05  5.2329581e-03 ...  4.5371931e-02
   1.2826027e-02  2.3050282e-02]]",غزلیات مولوی,40
40,"شمع جهان دوش نبد نور تو در حلقه ما	راست بگو شمع رخت دوش کجا بود کجا
سوی دل ما بنگر کز هوس دیدن تو	دولت آن جا که در او حسن تو بگشاد قبا
دوش به هر جا که بدی دانم کامروز ز غم	گشته بود همچو دلم مسجد لا حول و لا
دوش همی گشتم من تا به سحر ناله کنان	بدرک بالصبح بدا هیج نومی و نفی
سایه نوری تو و ما جمله جهان سایه تو	نور کی دیدست که او باشد از سایه جدا
گاه بود پهلوی او گاه شود محو در او	پهلوی او هست خدا محو در او هست لقا
سایه زده دست طلب سخت در آن نور عجب	تا چو بکاهد بکشد نور خدایش به خدا
شرح جدایی و درآ","[[ 9.0924113e-06 -1.1803926e-05  9.0019144e-03 ...  4.3281749e-02
   8.4133279e-03  2.0182202e-02]]",غزلیات مولوی,41
41,"کار تو داری صنما قدر تو باری صنما	ما همه پابسته تو شیر شکاری صنما
دلبر بی کینه ما شمع دل سینه ما	در دو جهان در دو سرا کار تو داری صنما
ذره به ذره بر تو سجده کنان بر در تو	چاکر و یاری گر تو آه چه یاری صنما
هر نفسی تشنه ترم بسته جوع البقرم	گفت که دریا بخوری گفتم کآری صنما
هر کی ز تو نیست جدا هیچ نمیرد به خدا	آنگه اگر مرگ بود پیش تو باری صنما
نیست مرا کار و دکان هستم بی کار جهان	زان که ندانم جز تو کارگزاری صنما
خواه شب و خواه سحر نیستم از هر دو خبر	کیست خبر چیست خبر روزشماری صنما
روز مرا دیدن تو شب",[[0.00412509 0.00338246 0.00480362 ... 0.00361952 0.00289984 0.01475144]],غزلیات مولوی,42
42,"کاهل و ناداشت بدم کام درآورد مرا	طوطی اندیشه او همچو شکر خورد مرا
تابش خورشید ازل پرورش جان و جهان	بر صفت گلبشکر پخت و بپرورد مرا
گفتم ای چرخ فلک مرد جفای تو نیم	گفت زبون یافت مگر ای سره این مرد مرا
ای شه شطرنج فلک مات مرا برد تو را	ای ملک آن تخت تو را تخته این نرد مرا
تشنه و مستسقی تو گشته ام ای بحر چنانک	بحر محیط ار بخورم باشد درخورد مرا
حسن غریب تو مرا کرد غریب دو جهان	فردی تو چون نکند از همگان فرد مرا
رفتم هنگام خزان سوی رزان دست گزان	نوحه گر هجر تو شد هر ورق زرد مرا
فتنه عشاق کند آن رخ چون ","[[ 4.4053531e-04  1.7991319e-05 -1.5735672e-05 ...  4.8209322e-04
  -2.5633590e-05 -2.0568696e-04]]",غزلیات مولوی,43
43,"در دو جهان لطیف و خوش همچو امیر ما کجا	ابروی او گره نشد گر چه که دید صد خطا
چشم گشا و رو نگر جرم بیار و خو نگر	خوی چو آب جو نگر جمله طراوت و صفا
من ز سلام گرم او آب شدم ز شرم او	وز سخنان نرم او آب شوند سنگ ها
زهر به پیش او ببر تا کندش به از شکر	قهر به پیش او بنه تا کندش همه رضا
آب حیات او ببین هیچ مترس از اجل	در دو در رضای او هیچ ملرز از قضا
سجده کنی به پیش او عزت مسجدت دهد	ای که تو خوار گشته ای زیر قدم چو بوریا
خواندم امیر عشق را فهم بدین شود تو را	چونک تو رهن صورتی صورتتست ره نما
از تو دل ار س",[[0.00107029 0.00641483 0.01101154 ... 0.00830605 0.00282864 0.0205073 ]],غزلیات مولوی,44
44,"با لب او چه خوش بود گفت و شنید و ماجرا	خاصه که در گشاید و گوید خواجه اندرآ
با لب خشک گوید او قصه چشمه خضر	بر قد مرد می برد درزی عشق او قبا
مست شوند چشم ها از سکرات چشم او	رقص کنان درخت ها پیش لطافت صبا
بلبل با درخت گل گوید چیست در دلت	این دم در میان بنه نیست کسی تویی و ما
گوید تا تو با تویی هیچ مدار این طمع	جهد نمای تا بری رخت توی از این سرا
چشمه سوزن هوس تنگ بود یقین بدان	ره ندهد به ریسمان چونک ببیندش دوتا
بنگر آفتاب را تا به گلو در آتشی	تا که ز روی او شود روی زمین پر از ضیا
چونک کلیم حق بشد سو","[[ 1.9552012e-04  3.2961390e-05 -1.1888405e-04 ...  4.8747181e-04
  -2.5139743e-05 -2.3889395e-04]]",غزلیات مولوی,45
45,"دی بنواخت یار من بنده غم رسیده را	داد ز خویش چاشنی جان ستم چشیده را
هوش فزود هوش را حلقه نمود گوش را	جوش نمود نوش را نور فزود دیده را
گفت که ای نزار من خسته و ترسگار من	من نفروشم از کرم بنده خودخریده را
بین که چه داد می کند بین چه گشاد می کند	یوسف یاد می کند عاشق کف بریده را
داشت مرا چو جان خود رفت ز من گمان بد	بر کتفم نهاد او خلعت نورسیده را
عاجز و بی کسم مبین اشک چو اطلسم مبین	در تن من کشیده بین اطلس زرکشیده را
هر که بود در این طلب بس عجبست و بوالعجب	صد طربست در طرب جان ز خود رهیده را
چاشنی جن","[[-1.2333026e-04  9.6719385e-05 -3.3029886e-05 ...  3.9651031e-03
  -2.4248684e-04 -1.0104543e-03]]",غزلیات مولوی,46
